Customer_ID,Cluster_Label,Predicted_Churn,Churn_Probability,Predicted_Next_Quarter_Revenue,Risk_Score,Revenue_Potential_Score,Engagement_Score,Engagement_Level
13636,High Revenue Loyal,0,2.40443167477529e-09,20707.578,6.67,62.85,77.35,High
11048,High-Growth Startup,0,3.001618981432897e-09,4039.0789,8.16,41.94,68.88,Medium
14969,High Revenue Loyal,0,6.056637400997545e-09,1122.4152,8.59,39.76,74.69,Medium
14212,At-Risk SMB,0,3.229667711808317e-09,1779.2991,13.32,15.42,26.88,Low
10600,High-Growth Startup,0,3.189820232349278e-09,13209.883,8.49,45.01,54.93,Medium
12571,High Revenue Loyal,0,3.1148867769124305e-10,287.88373,7.47,46.96,91.26,High
11201,High-Growth Startup,0,3.9662739005391047e-10,1713.2999,8.56,43.74,75.11,High
14036,At-Risk SMB,1,0.9999999047647364,1723.835,60.84,18.95,33.45,Low
14321,Discount-Heavy Stable,0,1.5942330476439023e-09,42.995743,7.36,28.79,53.43,Medium
12601,At-Risk SMB,0,7.3404150425110945e-09,68.73654,11.5,22.58,42.5,Low
13132,Discount-Heavy Stable,0,2.6612455148868364e-09,185.6786,8.19,26.29,45.27,Low
11118,High-Growth Startup,0,2.748755574917154e-09,8491.905,7.69,43.07,58.13,Medium
10089,High Revenue Loyal,0,8.597393153015169e-08,186.67114,8.99,36.98,77.11,High
10334,Discount-Heavy Stable,0,3.095185109509527e-09,7079.9136,9.58,36.9,45.85,Low
14705,High Revenue Loyal,0,4.31333263090042e-09,32387.67,6.78,78.69,73.36,Medium
13816,At-Risk SMB,0,5.365955793112808e-09,2718.5251,14.1,11.78,14.78,Low
12516,Discount-Heavy Stable,0,3.230736575980106e-09,829.0496,7.58,30.99,53.65,Medium
11906,At-Risk SMB,0,2.4215717856866442e-09,1067.8492,10.66,16.03,22.64,Low
13415,High Revenue Loyal,0,3.0705052547906286e-09,23271.875,6.56,73.31,90.3,High
12078,High Revenue Loyal,0,2.3286193681056667e-09,188.7829,7.58,44.63,80.22,High
14242,Discount-Heavy Stable,0,2.340539493605676e-09,6021.9165,9.29,40.1,57.4,Medium
13354,At-Risk SMB,0,3.7638393901232733e-07,56.57257,11.39,16.18,26.81,Low
13054,High-Growth Startup,0,2.5899471902146122e-09,209.81622,7.47,23.04,40.71,Low
10145,At-Risk SMB,0,2.395999894539659e-09,2426.828,11.69,23.75,32.23,Low
10316,At-Risk SMB,0,1.7624442232846851e-09,2548.2888,10.52,21.2,31.57,Low
12908,High Revenue Loyal,1,0.99999749559511,15309.099,59.39,60.77,81.12,High
12856,Discount-Heavy Stable,0,1.5666632778939611e-09,4997.798,10.56,28.0,36.7,Low
12349,High Revenue Loyal,0,8.907012009710833e-09,4369.196,7.18,47.23,82.6,High
12260,At-Risk SMB,1,0.9999999926923012,1687.9017,62.78,23.49,35.93,Low
14411,At-Risk SMB,1,0.999999964625257,2910.6953,66.53,24.36,34.09,Low
13789,At-Risk SMB,1,0.9999999882979304,1501.5723,61.85,16.42,26.06,Low
12108,Discount-Heavy Stable,0,2.900574134141721e-09,58.570248,10.19,31.07,52.37,Medium
14658,High Revenue Loyal,0,3.189820232349278e-09,23288.357,6.67,68.72,80.47,High
13428,Discount-Heavy Stable,0,2.4248379748205132e-09,193.5175,8.55,27.46,41.95,Low
11544,High Revenue Loyal,0,2.283306457932448e-09,3464.4001,6.56,46.27,75.86,High
14394,High-Growth Startup,0,9.162868102690955e-10,1856.4362,7.9,36.72,61.55,Medium
11413,Discount-Heavy Stable,0,1.9575317880603755e-09,364.01547,9.94,23.59,41.54,Low
10678,At-Risk SMB,0,1.5351931752731325e-08,889.9672,13.35,15.82,23.89,Low
13908,Discount-Heavy Stable,0,2.947788950349149e-09,5040.6475,9.49,29.39,42.07,Low
14383,High Revenue Loyal,0,2.835335332970029e-09,23895.94,7.76,72.59,84.3,High
12112,At-Risk SMB,0,5.5543504083058123e-08,197.84079,11.6,20.19,31.11,Low
14188,High Revenue Loyal,0,3.2591941586487253e-09,6611.3335,6.96,46.49,73.72,Medium
10101,Discount-Heavy Stable,1,0.9999999998783812,-194.05252,62.06,28.76,47.67,Low
12988,At-Risk SMB,0,3.558827354249538e-10,294.3467,11.47,14.87,22.75,Low
14450,High Revenue Loyal,0,2.835335332970029e-09,18105.672,6.56,64.02,78.84,High
11174,High-Growth Startup,0,1.4872416427290183e-09,448.89612,8.38,35.28,66.64,Medium
14697,At-Risk SMB,0,2.3278094328609524e-09,2841.625,10.84,18.8,25.08,Low
14940,High Revenue Loyal,0,4.676162337597525e-10,307.88962,7.36,37.03,69.78,Medium
10808,High Revenue Loyal,0,1.766042944194569e-09,18392.54,8.16,65.0,87.71,High
12105,High-Growth Startup,0,4.484964389253645e-09,13526.216,8.16,54.89,66.16,Medium
12529,Discount-Heavy Stable,0,7.891598864999591e-09,5783.7603,13.78,35.28,48.09,Low
12985,High Revenue Loyal,0,1.1230801675649376e-09,233.43967,7.69,43.08,79.42,High
14517,At-Risk SMB,0,3.611045221897163e-08,37.467728,14.02,25.43,38.17,Low
12991,High-Growth Startup,0,3.341620968810214e-09,8815.553,7.76,41.58,57.16,Medium
12664,High Revenue Loyal,0,8.196157950790638e-07,34.098713,6.96,43.18,74.37,Medium
14695,At-Risk SMB,0,1.6473923876856456e-09,1878.194,12.74,15.63,18.89,Low
14341,High Revenue Loyal,0,2.835335332970029e-09,22417.328,7.18,69.42,83.42,High
11346,High-Growth Startup,0,3.2356201400895165e-10,519.5037,6.96,38.34,63.89,Medium
14590,Discount-Heavy Stable,0,3.516663862528557e-09,5603.835,9.72,37.04,52.48,Medium
12992,Discount-Heavy Stable,0,5.999392835190494e-09,1480.7179,9.43,26.77,44.25,Low
11733,High-Growth Startup,0,8.662792155888848e-09,235.11197,8.56,33.8,57.94,Medium
12060,High Revenue Loyal,0,2.835335332970029e-09,12473.627,7.36,57.31,77.09,High
13490,At-Risk SMB,0,1.1166897887802966e-09,15.833843,10.44,15.72,23.25,Low
11845,High Revenue Loyal,0,3.310859554675093e-09,4145.168,7.58,49.86,84.25,High
14251,At-Risk SMB,0,1.303855590522741e-06,-851.9099,13.2,15.92,30.36,Low
11392,Discount-Heavy Stable,0,9.292074868346491e-10,1464.979,9.43,27.27,45.91,Low
12253,At-Risk SMB,1,0.9999995484547444,-361.4813,59.39,15.75,27.5,Low
11873,Discount-Heavy Stable,0,7.803854702198514e-09,482.04984,10.63,34.06,57.03,Medium
14393,At-Risk SMB,1,0.9999999997133104,16.709658,64.66,14.75,24.23,Low
14946,Discount-Heavy Stable,0,3.100976289996418e-09,8261.809,9.18,38.76,48.24,Low
11221,High Revenue Loyal,0,3.8339917368209735e-09,29957.125,7.87,77.54,78.1,High
12963,High Revenue Loyal,0,1.4225977169225914e-10,164.7194,6.78,44.02,86.42,High
11428,High Revenue Loyal,0,2.835335332970029e-09,17648.982,7.69,62.45,78.13,High
13784,High Revenue Loyal,0,8.907710794636092e-10,168.1531,8.67,40.98,78.55,High
12674,At-Risk SMB,1,0.9999999909213024,1011.7209,63.71,14.73,22.85,Low
12690,At-Risk SMB,0,6.432351020519978e-10,1613.1849,12.58,20.21,27.3,Low
13076,Discount-Heavy Stable,0,2.7974854906027103e-09,8116.061,9.38,36.29,43.55,Low
10298,Discount-Heavy Stable,0,0.0095845791407669,-27.166656,11.9,34.65,59.27,Medium
13829,Discount-Heavy Stable,0,1.2207180216650548e-09,309.41342,8.96,23.87,37.34,Low
11834,High Revenue Loyal,0,2.73831608642987e-09,843.6662,8.16,46.27,83.05,High
11963,High-Growth Startup,0,5.747197817218654e-10,2324.9148,6.67,36.43,65.15,Medium
11076,At-Risk SMB,1,0.9999999976355808,-82.89384,62.58,13.79,28.56,Low
10309,High Revenue Loyal,0,5.579272166892504e-09,1382.5122,6.96,39.23,73.87,Medium
10231,High Revenue Loyal,0,3.086278465774088e-09,20260.205,7.87,63.48,76.91,High
13706,High Revenue Loyal,0,3.095185109509527e-09,15584.991,7.87,60.35,81.6,High
14777,At-Risk SMB,0,3.2242953171087794e-10,1842.7251,12.77,15.61,27.2,Low
12324,High Revenue Loyal,0,2.789196062653617e-09,625.6968,7.47,41.36,73.29,Medium
11537,High-Growth Startup,0,3.255263591813355e-09,7393.6445,8.23,49.0,73.56,Medium
11452,High-Growth Startup,0,3.0594135564765134e-09,13222.556,8.59,50.58,58.35,Medium
12861,At-Risk SMB,1,0.9999999986221556,-9.717062,69.16,18.26,30.56,Low
14049,At-Risk SMB,0,1.5988802223760548e-07,29.235296,14.78,18.84,35.56,Low
13371,Discount-Heavy Stable,0,2.296268883589281e-09,7868.0146,10.49,40.75,56.17,Medium
11104,Discount-Heavy Stable,0,3.6855986837621486e-09,4429.547,10.32,37.8,57.22,Medium
14770,High-Growth Startup,0,3.382259962734166e-09,8848.583,8.92,41.5,55.81,Medium
12006,Discount-Heavy Stable,0,8.423522947450847e-09,9758.25,7.36,36.48,42.16,Low
14339,At-Risk SMB,0,8.89726995519472e-09,243.42265,11.06,14.41,23.72,Low
11761,At-Risk SMB,0,1.807488232852947e-10,1537.3381,13.02,21.29,33.81,Low
10427,High Revenue Loyal,0,2.7638740217699796e-09,5768.063,8.67,56.84,91.54,High
11273,At-Risk SMB,1,0.9999999936343382,68.78211,61.78,16.4,21.15,Low
12139,High-Growth Startup,0,2.354054955776741e-10,245.8768,6.96,37.28,67.43,Medium
11306,Discount-Heavy Stable,0,6.047981225875879e-09,7113.5884,9.32,34.8,48.37,Low
10643,High Revenue Loyal,0,3.0705052547906286e-09,18042.969,8.56,56.81,73.0,Medium
11213,High-Growth Startup,0,3.6116930727008628e-09,13256.28,8.38,51.03,61.69,Medium
11074,Discount-Heavy Stable,0,5.647655148810639e-09,699.67505,10.92,30.49,51.23,Medium
11211,High-Growth Startup,0,2.719420758182027e-09,10534.251,7.39,51.84,66.35,Medium
10506,High-Growth Startup,0,4.519761066589226e-09,8893.048,7.72,43.24,53.9,Medium
14454,High-Growth Startup,0,6.310499078002381e-10,1552.3024,7.07,31.79,49.75,Low
14201,High Revenue Loyal,0,3.189820232349278e-09,19481.078,7.36,58.56,69.54,Medium
13485,High-Growth Startup,0,2.418559277073301e-08,251.48863,7.47,36.34,69.38,Medium
12536,High-Growth Startup,0,3.189820232349278e-09,4191.222,7.69,38.91,58.26,Medium
11256,Discount-Heavy Stable,0,2.0770316567036048e-09,330.35132,8.74,29.71,51.3,Medium
11655,Discount-Heavy Stable,0,8.597517858899082e-09,371.0354,11.2,25.6,40.24,Low
14674,High Revenue Loyal,0,3.189820232349278e-09,32546.938,7.07,73.37,72.85,Medium
10777,High-Growth Startup,0,7.502527144195417e-10,227.95601,6.56,27.37,45.59,Low
13353,High Revenue Loyal,0,3.6772499517062245e-09,21488.324,7.1,63.32,70.85,Medium
11375,Discount-Heavy Stable,0,3.0016189377151924e-09,7180.4956,9.07,37.57,49.76,Low
11927,At-Risk SMB,1,0.9999999960465872,-455.12415,64.59,11.09,20.39,Low
10439,High-Growth Startup,0,6.342432705214704e-10,2736.914,9.61,43.46,75.75,High
13619,At-Risk SMB,0,3.038409970656126e-09,76.53465,11.78,19.45,34.43,Low
11324,High-Growth Startup,0,2.356651725767432e-09,6057.347,7.5,41.38,57.49,Medium
11042,High-Growth Startup,0,3.178375180700205e-09,10301.341,8.56,42.58,53.5,Medium
10150,High Revenue Loyal,0,3.0705052547906286e-09,34630.117,9.58,81.77,75.98,High
14864,High-Growth Startup,0,4.9440357099125e-09,423.06433,10.48,35.73,64.01,Medium
12012,High Revenue Loyal,0,4.091249342319689e-09,750.16614,8.09,36.48,70.26,Medium
11804,High-Growth Startup,0,3.333362225492344e-09,13123.367,8.09,49.3,61.59,Medium
12647,High-Growth Startup,0,3.263432435650456e-09,7883.241,8.59,36.06,46.75,Low
14458,High-Growth Startup,0,1.1676907702388154e-10,531.03503,8.59,32.86,55.37,Medium
13634,At-Risk SMB,1,0.9999999999632044,-213.08246,63.55,10.18,16.53,Low
10554,Discount-Heavy Stable,0,1.880864311463674e-09,440.66373,8.96,28.71,51.05,Medium
13859,High-Growth Startup,0,2.0315855747502926e-10,181.13478,7.39,33.32,56.11,Medium
14866,High Revenue Loyal,0,1.9256807746216427e-10,1534.5762,7.18,48.07,86.21,High
10013,High-Growth Startup,0,6.752165924960938e-10,2642.6655,7.98,34.74,57.46,Medium
10094,At-Risk SMB,0,3.113340175351396e-09,1794.3632,10.08,18.36,34.58,Low
13465,High-Growth Startup,0,2.732520984823118e-09,247.64105,9.58,30.48,52.88,Medium
13227,High-Growth Startup,0,4.917828090501074e-10,316.36176,7.07,30.44,46.29,Low
10578,High-Growth Startup,0,3.809264010315239e-09,1551.3467,8.49,35.38,55.16,Medium
13929,High Revenue Loyal,0,2.835335332970029e-09,30853.904,7.36,82.62,87.83,High
13205,Discount-Heavy Stable,0,3.986071308733056e-09,10574.817,8.96,46.72,60.85,Medium
12102,High Revenue Loyal,0,8.489076455245319e-11,181.56183,7.36,45.07,82.92,High
11045,High Revenue Loyal,0,2.471214507338004e-09,17629.047,7.07,58.3,76.06,High
13486,High-Growth Startup,0,4.479821292732834e-09,6455.352,8.99,50.0,74.85,Medium
11746,High-Growth Startup,0,3.086278465774088e-09,11480.933,6.96,44.85,57.3,Medium
12759,High-Growth Startup,0,3.0705052547906286e-09,10304.542,7.36,44.74,58.4,Medium
14689,Discount-Heavy Stable,0,2.340539493605676e-09,5314.302,9.36,34.26,44.8,Low
12381,Discount-Heavy Stable,0,3.2767170478395533e-09,4335.276,7.29,35.97,48.75,Low
14162,High Revenue Loyal,0,3.8339917368209735e-09,2723.9094,7.36,47.02,81.38,High
14839,High Revenue Loyal,0,1.3499628599356736e-09,81.47087,6.96,43.42,83.13,High
10417,High Revenue Loyal,0,9.307365026778832e-09,26482.426,8.67,71.91,78.73,High
12697,Discount-Heavy Stable,0,1.3193119077592975e-09,6009.59,9.39,45.62,68.6,Medium
14828,At-Risk SMB,0,1.7791983177761565e-09,1825.7911,12.51,13.44,21.19,Low
11225,High Revenue Loyal,0,1.9863620147248307e-09,6643.649,7.87,55.94,91.13,High
14298,High-Growth Startup,0,1.265400112268315e-10,353.80682,8.09,31.9,57.7,Medium
13913,Discount-Heavy Stable,1,0.9999999976548288,1283.3297,59.29,32.61,51.51,Medium
10430,Discount-Heavy Stable,0,6.02041087204892e-10,1541.2002,9.29,28.53,46.42,Low
11771,High-Growth Startup,0,2.1492791616256265e-08,11138.9,7.98,48.7,62.83,Medium
12466,High-Growth Startup,1,0.9999999796104272,5032.5156,61.29,41.1,62.38,Medium
14359,At-Risk SMB,1,0.9999999989470498,-18.284515,62.58,13.49,21.72,Low
11331,High-Growth Startup,0,4.2953779551792635e-09,817.4851,8.67,29.26,56.29,Medium
11596,High-Growth Startup,0,7.995102569586125e-09,13785.737,10.37,45.04,52.05,Medium
10466,High-Growth Startup,0,2.471214507338004e-09,5371.59,7.98,40.16,62.35,Medium
10556,High Revenue Loyal,0,2.8037050117111823e-09,2103.9958,7.25,46.34,81.05,High
14475,At-Risk SMB,1,0.9999999980435456,1238.2919,68.52,18.49,30.65,Low
11774,Discount-Heavy Stable,0,1.6251151241413813e-08,288.12067,7.5,24.37,42.03,Low
11612,High-Growth Startup,0,2.0476433374989295e-10,242.74669,7.87,29.8,55.05,Medium
12134,Discount-Heavy Stable,0,2.874481810685537e-09,7698.2554,8.96,39.79,48.92,Low
11816,At-Risk SMB,0,2.6735269596937437e-08,209.7676,12.55,17.44,23.81,Low
14560,High-Growth Startup,0,1.2115336794758561e-08,1601.1726,7.76,35.25,58.81,Medium
11102,At-Risk SMB,0,2.7213150303141437e-08,551.59106,14.09,22.46,36.23,Low
12143,High-Growth Startup,0,1.435051025033517e-10,234.4148,8.99,34.78,57.86,Medium
12517,High Revenue Loyal,0,6.404331765115447e-10,2784.6743,7.69,45.46,80.12,High
10545,High Revenue Loyal,0,1.617778511299446e-09,32601.424,8.56,83.98,82.71,High
13198,High Revenue Loyal,0,4.407141309102075e-09,4029.8489,8.16,52.15,88.36,High
11294,At-Risk SMB,0,6.949879020446051e-07,29.235296,19.92,18.87,30.65,Low
10692,Discount-Heavy Stable,0,5.104906040904637e-09,9215.223,8.34,50.81,72.99,Medium
14240,High-Growth Startup,0,4.010759672416022e-09,5105.667,9.07,44.54,64.09,Medium
10133,High-Growth Startup,0,5.757313564019417e-10,1599.3666,10.18,35.75,59.67,Medium
11729,High Revenue Loyal,0,2.602166595105033e-09,178.10028,7.83,39.26,75.67,High
14343,High-Growth Startup,1,0.9999997802751188,6781.086,60.01,30.22,40.35,Low
12308,At-Risk SMB,1,0.9999999980678858,507.71408,66.69,22.53,40.38,Low
10799,High-Growth Startup,0,3.953605495443852e-09,336.81833,8.16,24.33,45.86,Low
13865,Discount-Heavy Stable,1,0.9999999997891869,3557.4614,59.89,32.23,46.21,Low
11371,High Revenue Loyal,0,4.407141309102075e-09,3187.2083,8.78,46.29,80.23,High
11555,High Revenue Loyal,0,3.8339917368209735e-09,14867.361,6.96,58.08,76.65,High
14545,At-Risk SMB,1,0.9999999953984188,482.65958,62.27,16.25,25.93,Low
14838,High Revenue Loyal,0,2.106883472948938e-09,23018.814,8.78,65.62,74.38,Medium
13942,High Revenue Loyal,0,2.2143790079934673e-09,14381.232,6.96,56.08,79.92,High
14086,Discount-Heavy Stable,0,3.5835139450042363e-09,4932.134,7.79,39.62,59.32,Medium
13093,Discount-Heavy Stable,0,6.802924380401903e-10,1791.3931,9.03,37.14,61.04,Medium
10288,At-Risk SMB,0,2.1699150265313962e-08,1745.3347,13.98,17.38,21.7,Low
11913,Discount-Heavy Stable,1,0.9999999965812958,1158.2816,59.76,28.78,47.63,Low
13324,Discount-Heavy Stable,0,6.899296741525875e-10,173.46524,11.76,37.0,67.16,Medium
11624,High Revenue Loyal,0,3.259194099971717e-09,2635.6877,7.36,45.17,74.78,Medium
14691,At-Risk SMB,0,2.593189865669758e-09,2573.2385,14.1,21.42,31.69,Low
12318,High-Growth Startup,0,4.3355457643720845e-10,376.4139,10.52,26.94,47.91,Low
12859,High-Growth Startup,0,6.195862644033941e-10,376.0972,8.01,33.81,54.73,Medium
11095,High-Growth Startup,0,4.3129674948424746e-10,400.1736,7.76,32.77,59.4,Medium
11809,At-Risk SMB,1,0.99999987582189,-165.21931,60.81,14.63,28.51,Low
12277,High-Growth Startup,0,2.247117607734243e-09,11856.301,7.21,42.02,50.85,Medium
11085,Discount-Heavy Stable,0,3.5167701950019623e-09,8606.381,8.19,35.36,45.48,Low
12019,High-Growth Startup,0,2.615198130832639e-09,10548.26,8.74,42.69,50.47,Medium
12814,High Revenue Loyal,0,1.4417927834482407e-08,184.74434,7.18,45.89,82.78,High
13102,High Revenue Loyal,0,5.120865784422737e-09,792.0923,6.16,50.91,92.01,High
11026,At-Risk SMB,0,3.413612509793467e-08,226.61377,12.11,16.63,27.51,Low
11269,At-Risk SMB,0,5.034730089740813e-08,1685.7118,12.95,17.13,24.61,Low
13704,High-Growth Startup,1,0.999999825196176,10213.469,60.0,48.05,63.68,Medium
12820,Discount-Heavy Stable,0,3.4917034561285263e-09,8341.483,9.9,35.51,48.14,Low
13314,High-Growth Startup,0,3.8339917368209735e-09,10320.171,7.58,44.09,62.64,Medium
12053,At-Risk SMB,0,5.8522089248986655e-09,2679.504,13.09,19.1,30.43,Low
14975,High-Growth Startup,0,4.001366002823945e-10,378.99268,7.07,32.49,55.48,Medium
10110,Discount-Heavy Stable,0,1.6522042829888602e-09,3975.6948,7.69,28.82,41.66,Low
11737,Discount-Heavy Stable,0,1.5235065424782872e-09,4321.3647,7.69,31.73,47.5,Low
11617,High Revenue Loyal,0,3.0705052547906286e-09,23420.582,8.16,60.68,66.15,Medium
14960,High-Growth Startup,0,3.070472127592522e-09,7777.0557,7.58,41.75,55.57,Medium
14026,Discount-Heavy Stable,0,8.637791491745769e-10,608.52405,8.89,34.65,58.1,Medium
14794,Discount-Heavy Stable,0,3.0742497041800502e-09,8396.429,10.04,36.01,48.33,Low
11832,Discount-Heavy Stable,0,5.186542250234186e-10,1880.1276,7.76,33.42,53.29,Medium
14214,High Revenue Loyal,0,2.835335332970029e-09,14728.751,6.56,56.33,71.1,Medium
14216,High Revenue Loyal,0,7.19975318613304e-10,261.99127,6.56,34.65,67.9,Medium
13560,At-Risk SMB,1,0.9999999998492252,-238.61458,61.63,22.29,36.97,Low
14994,At-Risk SMB,0,3.1369552157815505e-10,1490.4321,11.03,17.7,23.78,Low
13248,Discount-Heavy Stable,0,5.11932697675822e-09,6004.497,10.84,33.49,45.49,Low
12005,High Revenue Loyal,0,4.569894898452035e-10,2317.5688,7.29,49.65,88.44,High
14791,At-Risk SMB,0,4.9763820397347533e-08,7.7718143,10.7,16.44,28.49,Low
14489,High Revenue Loyal,0,3.8339917368209735e-09,12944.403,7.87,62.12,86.96,High
14869,At-Risk SMB,1,0.999999997832768,621.4716,60.56,13.33,23.13,Low
12584,High Revenue Loyal,0,2.835335332970029e-09,14894.422,7.36,62.31,80.74,High
10625,Discount-Heavy Stable,0,1.5382942178278172e-08,6486.257,11.29,34.14,39.57,Low
12319,At-Risk SMB,1,0.999999987794856,1535.231,63.81,17.18,26.52,Low
11130,Discount-Heavy Stable,0,3.0136920006249246e-09,7629.264,8.7,31.85,39.75,Low
12686,High-Growth Startup,0,3.189820232349278e-09,8607.2,8.89,45.34,58.75,Medium
11502,Discount-Heavy Stable,0,2.6904304960005755e-09,5492.223,9.29,37.16,53.19,Medium
13930,Discount-Heavy Stable,1,0.9999999995802212,4722.4043,58.66,32.76,42.89,Low
13616,High-Growth Startup,0,1.584583530982565e-09,703.37946,8.89,27.35,47.71,Low
12635,At-Risk SMB,0,3.8708154333642065e-10,1455.7192,9.76,17.97,31.17,Low
10415,High Revenue Loyal,0,1.1487463798748598e-09,325.7716,8.09,43.58,81.11,High
13772,Discount-Heavy Stable,0,3.283250334639683e-09,745.0586,7.69,25.44,41.45,Low
12216,High Revenue Loyal,0,1.9422950362070638e-08,23383.846,7.76,67.51,74.12,Medium
12227,High-Growth Startup,0,1.9290860518916903e-08,10534.142,6.99,46.73,64.58,Medium
14045,At-Risk SMB,0,5.256882671036558e-07,773.39136,15.14,15.51,24.87,Low
11546,At-Risk SMB,1,0.9999997750216104,-172.19612,64.25,13.88,21.33,Low
12802,At-Risk SMB,0,5.127942727359809e-07,1923.7357,11.87,19.48,27.82,Low
10253,At-Risk SMB,0,7.51298311786826e-08,45.513912,17.29,19.46,29.94,Low
14801,At-Risk SMB,0,2.072513412054028e-09,2472.8652,15.68,21.17,34.61,Low
10351,High-Growth Startup,0,1.5396062099389242e-08,282.95154,9.89,36.16,59.38,Medium
13292,High-Growth Startup,0,2.1157376554237832e-09,2259.9448,8.38,38.64,65.85,Medium
14529,High Revenue Loyal,0,1.617778511299446e-09,17767.658,6.27,63.11,79.01,High
10458,At-Risk SMB,1,0.999999199878286,52.64344,66.79,21.48,40.86,Low
12771,High Revenue Loyal,0,2.835335332970029e-09,20127.475,7.69,62.28,70.19,Medium
10091,High Revenue Loyal,0,2.835335332970029e-09,16734.049,7.47,64.39,80.34,High
13140,At-Risk SMB,0,3.0973668098380927e-09,2465.8423,10.52,18.88,30.21,Low
14659,High-Growth Startup,0,3.430458193101849e-10,441.91193,9.98,37.02,62.59,Medium
10027,At-Risk SMB,0,0.002573806980711,133.97842,11.7,22.47,41.64,Low
10182,Discount-Heavy Stable,0,2.3229242510361287e-09,9120.043,9.72,37.17,47.45,Low
14407,Discount-Heavy Stable,0,3.4503357660344067e-09,6315.7153,9.18,33.34,46.93,Low
11719,High-Growth Startup,0,3.8082000152105405e-09,2482.504,9.39,38.74,62.68,Medium
11030,At-Risk SMB,0,2.751530969286325e-07,69.672005,13.06,15.07,25.96,Low
13239,At-Risk SMB,0,4.571809471363404e-09,658.02563,12.67,18.22,30.26,Low
